CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM
100004275,209,43386,238479,Amino Acid,Tryptophan Metabolism,300,NAMED,MBBOMCVGYCRMEA-UHFFFAOYSA-N,OCCC1=CNC2=CC=CC=C12,tryptophol,tryptophol,526-55-6,10235,HMDB03447,C00955,10685,Neg
100004290,400,43392,157004,Amino Acid,Tyrosine Metabolism,216,NAMED,WRFPVMFCRNYQNR-UHFFFAOYSA-N,NC(C(O)=O)CC1=CC=CC=C1O,o-tyrosine,o-tyrosine,2370-61-8,82607,HMDB0006050,,91482,Pos Early
100004295,400,43400,157005,Xenobiotics,Food Component/Plant,4637,NAMED,XUWHAWMETYGRKB-UHFFFAOYSA-N,O=C1CCCCN1,2-piperidinone,2-piperidinone,675-20-7,12144,HMDB0011749,,12665,Pos Early
100004299,400,43255,156987,Amino Acid,Histidine Metabolism,76,NAMED,GVRCKHXHWSYDEF-UHFFFAOYSA-N,OC(C(CC1=CN(C)C=N1)NC(C)=O)=O,N-acetyl-1-methylhistidine*,N-acetyl-1-methylhistidine*,,,HMDB0240340,,53859791,Pos Early
100004327,209,45966,148646,Lipid,Lysophospholipid,2703,NAMED,ZPDQFUYPBVXUKS-KEKNWZKVSA-N,O=P(O)(OCC(O)COC(CCCCCCCCCCCCCCCCC)=O)OC[C@@H](C(O)=O)N,1-stearoyl-GPS (18:0)*,1-stearoyl-GPS (18:0)*,,7826051,HMDB0061698,,74819135,Neg
100004396,305,62069,218878,Lipid,"Fatty Acid, Dicarboxylate",1669,NAMED,YVOMYDHIQVMMTA-UHFFFAOYSA-N,OC(CC(O)=O)CCC(O)=O,3-hydroxyadipate,3-hydroxyadipate,,133894,HMDB0000345,,151913,Polar
100004488,400,43586,157041,Amino Acid,Urea cycle; Arginine and Proline Metabolism,521,NAMED,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,OC([C@H](CCCN([H])/C(N([H])[H])=N/C)N([H])[H])=O,N-monomethylarginine,N-monomethylarginine,53308-83-1,117259,HMDB0029416,C03884,132862,Pos Early
100004489,402,43533,159579,Lipid,Endocannabinoid,2162,NAMED,JHIXEZNTXMFXEK-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCC)N([H])CCO,myristoyl ethanolamide,myristoyl ethanolamide,142-58-5,8551,,,8890,Pos Late
100004499,209,43231,143979,Amino Acid,Lysine Metabolism,133,NAMED,FZXCPFJMYOQZCA-UHFFFAOYSA-N,OC(C1CCCC(N1)=O)=O,6-oxopiperidine-2-carboxylate,6-oxopiperidine-2-carboxylate,34622-39-4,2282737,HMDB0061705,,3014237,Neg
100004523,209,43249,124707,Amino Acid,Urea cycle; Arginine and Proline Metabolism,508,NAMED,SRXKAYJJGAAOBP-UHFFFAOYSA-N,CC(NCCCC(N)C(O)=O)=O,N-delta-acetylornithine,N-delta-acetylornithine,,8096135,HMDB0003357,C00437,9920500,Neg
100004561,305,43549,211420,Amino Acid,Tryptophan Metabolism,274,NAMED,LLLPDUXGHXIXIW-UHFFFAOYSA-N,OC(C1=CC=CC=C1N([H])C=O)=O,N-formylanthranilic acid,N-formylanthranilic acid,3342-77-6,91624,HMDB0004089,C05653,101399,Polar
100004613,402,43769,218975,Lipid,Endocannabinoid,2166,NAMED,OVKKNJPJQKTXIT-JLNKQSITSA-N,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(NCCO)=O,eicosapentaenoyl ethanolamide,eicosapentaenoyl ethanolamide,109001-03-8,4446570,HMDB0013649,,5283450,Pos Late
100004635,400,44878,157087,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",439,NAMED,UCUNFLYVYCGDHP-UHFFFAOYSA-N,O=S(C)(CCC(N)C(O)=O)=O,methionine sulfone,methionine sulfone,820-10-0,63154,HMDB0062174,,69961,Pos Early
100005350,402,45951,159653,Lipid,Lysophospholipid,2619,NAMED,WKQNRCYKYCKESD-YHTMAJSVSA-N,C[N+](CCOP(OCC(O)COC(CCCCCCC/C=C/C/C=C/C/C=C/CC)=O)([O-])=O)(C)C,1-linolenoyl-GPC (18:3)*,1-linolenoyl-GPC (18:3)*,,,HMDB0010388,C04100,,Pos Late
100005372,402,44621,163990,Lipid,Lysoplasmalogen,2837,NAMED,URGVIWXYPWWBQO-ZCJATDNESA-N,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCC/C=C/CCCCCCCC,1-(1-enyl-oleoyl)-GPE (P-18:1)*,1-(1-enyl-oleoyl)-GPE (P-18:1)*,,,,,,Pos Late
100005373,400,46227,221883,Amino Acid,Lysine Metabolism,121,NAMED,BFSYFTQDGRDJNV-QCNRFFRDSA-N,OC[C@@H](O)[C@@H](O)[C@H](O)C(CNCCCC[C@@H](N)C(O)=O)=O,fructosyllysine,fructosyllysine,21291-40-7,110281,HMDB0034879,,9839580,Pos Early
100005384,209,45413,143779,Xenobiotics,Chemical,6091,NAMED,CIQHWLTYGMYQQR-QMMMGPOBSA-N,OS(OC1=CC=C(C[C@H](N)C(O)=O)C=C1)(=O)=O,O-sulfo-tyrosine,O-sulfo-tyrosine,,448617,HMDB0155722,,514186,Neg
100005463,400,45428,157095,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",441,NAMED,NPIMMZJBURSMON-UHFFFAOYSA-N,OC(C(CCS(C)=O)NC(C)=O)=O,N-acetylmethionine sulfoxide,N-acetylmethionine sulfoxide,108646-71-5,167798,,,11902949,Pos Early
100005466,305,48187,154613,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",473,NAMED,CXJAAWRLVGAKDV-UHFFFAOYSA-N,O=S(CCNC(C)=O)(O)=O,N-acetyltaurine,N-acetyltaurine,,140553,HMDB0240253,,159864,Polar
100005864,305,46144,151981,Xenobiotics,Food Component/Plant,5092,NAMED,HOVAGTYPODGVJG-ZFYZTMLRSA-N,O[C@H]1[C@@H]([C@H]([C@H](O[C@@H]1CO)OC)O)O,methyl glucopyranoside (alpha + beta),methyl glucopyranoside (alpha + beta),,,HMDB0029965,,"445238,3036743,2108",Polar
100005943,305,48370,160472,Xenobiotics,Food Component/Plant,5137,NAMED,VBUYCZFBVCCYFD-JJYYJPOSSA-N,OC[C@@H](O)[C@@H](O)[C@H](O)C(C(O)=O)=O,2-ketogluconate,2-ketogluconate,1040352-40-6,2299693,HMDB0011732,,3035456,Polar
100005945,400,62698,220210,Amino Acid,Polyamine Metabolism,535,NAMED,JMACEDIUUMWDIC-UHFFFAOYSA-N,O=C(C)NCCCCNC(N)=N,acetylagmatine,acetylagmatine,3031-89-8,388732,,C02131,439661,Pos Early
100006051,402,48182,160274,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1885,NAMED,ABVVZYXTZLEOHP-OLHLWXQYSA-N,O=C(CCCCCCC/C=C\CCCC)O[C@H](CC([O-])=O)C[N+](C)(C)C,myristoleoylcarnitine (C14:1)*,myristoleoylcarnitine (C14:1)*,889848-55-9,34999520,HMDB0240588,,129691961,Pos Late
100006056,209,48433,155077,Amino Acid,Tyrosine Metabolism,227,NAMED,NSTPXGARCQOSAU-VIFPVBQESA-N,OC([C@@H](NC=O)CC1=CC=CC=C1)=O,N-formylphenylalanine,N-formylphenylalanine,13200-85-6,663938,HMDB0240317,,"759256,7064571",Neg
100006108,400,48425,157774,Peptide,Acetylated Peptides,1184,NAMED,DZTZJNGATJMDSH-CYBMUJFWSA-N,O=C(CC1=CC=CC=C1)O[C@H](CC([O-])=O)C[N+](C)(C)C,phenylacetylcarnitine,phenylacetylcarnitine,287108-21-8,,,,101724840,Pos Early
100006115,305,48255,153226,Carbohydrate,Pentose Metabolism,1283,NAMED,QXKAIJAYHKCRRA-JJYYJPOSSA-N,OC([C@H]([C@@H]([C@@H](CO)O)O)O)=O,arabonate/xylonate,arabonate/xylonate,,,HMDB0000539,"C00502,C05411","122045,6602431",Polar
100006121,209,48341,153390,Lipid,Monoacylglycerol,2862,NAMED,LERKRWCYZNDWFH-QNEBEIHSSA-N,OCC(O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,1-dihomo-linolenylglycerol (20:3),1-dihomo-linolenylglycerol (20:3),,,HMDB0011577,,,Neg
100006123,400,48679,157822,Amino Acid,Histidine Metabolism,101,NAMED,XJWPISBUKWZALE-UHFFFAOYSA-N,O=C(C)NCCC1=CNC=N1,N-acetylhistamine,N-acetylhistamine,673-49-4,62805,HMDB0013253,C05135,69602,Pos Early
100006124,305,48455,164356,Amino Acid,Lysine Metabolism,111,NAMED,ZHZUEHHBTYJTKY-UHFFFAOYSA-N,CC(NCCCCC(NC(C)=O)C(O)=O)=O,"N2,N6-diacetyllysine","N2,N6-diacetyllysine",499-86-5,82921,,,91827,Polar
100006338,209,54728,207581,Cofactors and Vitamins,Pterin Metabolism,4399,NAMED,VURKRJGMSKJIQX-UHFFFAOYSA-N,OC1=C2C(N=CC(O)=N2)=NC(N)=N1,xanthopterin,xanthopterin,5979-01-1,8091,,,135403800,Neg
100006367,209,53230,179135,Lipid,"Fatty Acid, Monohydroxy",1980,NAMED,HPMGFDVTYHWBAG-UHFFFAOYSA-N,CCCC(O)CC(O)=O,3-hydroxyhexanoate,3-hydroxyhexanoate,10191-24-9,133518,"HMDB0061652,HMDB0010718",,151492,Neg
100006379,400,48782,157831,Amino Acid,Tryptophan Metabolism,261,NAMED,CPXSBHKDEPPWIX-RAYCSJGISA-N,N[C@H](C(O)=O)CC1=C([C@H]([C@H]([C@@H](O)[C@@H]2O)O)O[C@@H]2CO)NC3=CC=CC=C13,C-glycosyltryptophan,C-glycosyltryptophan,180509-18-6,9157171,HMDB0240296,,10981970,Pos Early
100006430,305,48885,160479,Carbohydrate,Pentose Metabolism,1277,NAMED,HEBKCHPVOIAQTA-IMJSIDKUSA-N,OC[C@@H](C([C@H](CO)O)O)O,arabitol/xylitol,arabitol/xylitol,,,"HMDB0001851,HMDB0000568,HMDB0002917","C00379,C00542,C01904","94154,6912",Polar
100006435,400,46539,166536,Carbohydrate,Aminosugar Metabolism,1434,NAMED,OVRNDRQMDRJTHS-FMDGEEDCSA-N,O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)NC(C)=O,N-acetylglucosamine/N-acetylgalactosamine,N-acetylglucosamine/N-acetylgalactosamine,,,"HMDB0000212,HMDB0000215",C01074,"439174,84265",Pos Early
100006726,209,52608,166573,Lipid,Endocannabinoid,2183,NAMED,KQXDGUVSAAQARU-HZJYTTRNSA-N,CCCCC/C=C\C/C=C\CCCCCCCC(NCCO)=O,linoleoyl ethanolamide,linoleoyl ethanolamide,68171-52-8,4446566,HMDB0012252,,5283446,Neg
100008904,402,52438,164562,Lipid,Phosphatidylcholine (PC),2323,NAMED,ATHVAWFAEPLPPQ-VRDBWYNSSA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\CCCCCCCC)=O,1-stearoyl-2-oleoyl-GPC (18:0/18:1),1-stearoyl-2-oleoyl-GPC (18:0/18:1),56421-10-4,24766704,HMDB0008038,,24778825,Pos Late
100008905,402,52457,165141,Lipid,Phosphatidylcholine (PC),2345,NAMED,SNKAWJBJQDLSFF-NVKMUCNASA-N,O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"1,2-dioleoyl-GPC (18:1/18:1)","1,2-dioleoyl-GPC (18:1/18:1)",4235-95-4,8525772,HMDB0000593,,10350317,Pos Late
100008906,402,52609,165341,Lipid,Phosphatidylethanolamine (PE),2444,NAMED,MWRBNPKJOOWZPW-NYVOMTAGSA-N,O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COP([O-])(OCC[NH3+])=O,"1,2-dioleoyl-GPE (18:1/18:1)","1,2-dioleoyl-GPE (18:1/18:1)",4004-05-1,7825707,HMDB0009059,,9546757,Pos Late
100008914,402,52462,165128,Lipid,Phosphatidylcholine (PC),2298,NAMED,IIZPXYDJLKNOIY-JXPKJXOSSA-N,CCCCCCCCCCCCCCCC(OC[C@@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),35418-58-7,8923140,HMDB0007982,C05208,10747814,Pos Late
100008919,402,52614,165346,Lipid,Plasmalogen,2810,NAMED,XVYPOHCSLJZFED-QZEVRULJSA-N,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCC,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),144371-68-6,24769260,HMDB0011375,,42607457,Pos Late
100008921,402,52616,165348,Lipid,Phosphatidylcholine (PC),2282,NAMED,PZNPLUBHRSSFHT-RRHRGVEJSA-N,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCCCCCCCCCCCC)=O,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),1-palmitoyl-2-stearoyl-GPC (16:0/18:0),59403-51-9,24766643,HMDB0007970,C03889,24778686,Pos Late
100008928,305,52281,164309,Amino Acid,Glutathione Metabolism,582,NAMED,AFENDNXGAFYKQO-UHFFFAOYSA-N,CCC(O)C(O)=O,2-hydroxybutyrate/2-hydroxyisobutyrate,2-hydroxybutyrate/2-hydroxyisobutyrate,,,"HMDB0000729,HMDB00008","C21297,C05984","440864,4277439",Polar
100008929,209,52282,164310,Energy,TCA Cycle,1461,NAMED,YNOXCRMFGMSKIJ-UHFFFAOYSA-N,CC(C(O)=O)C(C(O)=O)(O)CC(O)=O,2-methylcitrate/homocitrate,2-methylcitrate/homocitrate,,,"HMDB0003518,HMDB0000379",C01251,"439459,515",Neg
100008930,209,52285,164313,Lipid,Long Chain Monounsaturated Fatty Acid,1534,NAMED,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,OC(CCCCCCC/C=C\CCCCCCCC)=O,oleate/vaccenate (18:1),oleate/vaccenate (18:1),,,"HMDB0003231,HMDB0000573,HMDB0240219,HMDB0000207","C21944,C08367,C01712,C00712","5282761,637517,5281127,445639",Neg
100008933,209,52938,166054,Lipid,"Fatty Acid, Monohydroxy",1990,NAMED,POMQYTSPMKEQNB-UHFFFAOYSA-N,OC(CC(O)CCCCCCCCCCCCCCC)=O,3-hydroxystearate,3-hydroxystearate,45261-96-9,4446034,HMDB10737,,5282907,Neg
100008952,209,52431,164555,Lipid,Monoacylglycerol,2853,NAMED,KVYUBFKSKZWZSV-BQYQJAHWSA-N,CCCCCC/C=C/CCCCCCCC(OCC(O)CO)=O,1-palmitoleoylglycerol (16:1)*,1-palmitoleoylglycerol (16:1)*,,,HMDB0011565,,,Neg
100008953,209,52432,164556,Lipid,Monoacylglycerol,2870,NAMED,CXUXMSACCLYMBI-BQYQJAHWSA-N,CCCCCC/C=C/CCCCCCCC(OC(CO)CO)=O,2-palmitoleoylglycerol (16:1)*,2-palmitoleoylglycerol (16:1)*,,,HMDB0011534,,53480960,Neg
100008976,402,52446,165108,Lipid,Phosphatidylethanolamine (PE),2430,NAMED,YDTWOEYVDRKKCR-KNERPIHHSA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,,7825699,HMDB0008994,,9546749,Pos Late
100008977,402,52447,165110,Lipid,Phosphatidylethanolamine (PE),2439,NAMED,ANRKEHNWXKCXDB-BHFWLYLHSA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),,4451158,HMDB0009003,C05210,5289133,Pos Late
100008980,402,52452,165115,Lipid,Phosphatidylcholine (PC),2326,NAMED,FORFDCPQKJHEBF-JEFUZMEDSA-N,CCCCCCCCCCCCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,,,HMDB0008039,,6441487,Pos Late
100008981,402,52453,165118,Lipid,Phosphatidylcholine (PC),2349,NAMED,GDWULUGDXGHJIJ-FUBJOMBKSA-N,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*,1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*,,,HMDB0008105,,24778939,Pos Late
100008983,402,52458,165139,Lipid,Phosphatidylcholine (PC),2309,NAMED,ZRCWDIULNHKQRD-SWEJTURSSA-N,CCCCCCCC/C=C/CCCCCCCC(OC(COP([O-])(OCC[N+](C)(C)C)=O)COC(CCCCCCC/C=C/CCCCCC)=O)=O,1-palmitoleoyl-2-oleoyl-GPC (16:1/18:1)*,1-palmitoleoyl-2-oleoyl-GPC (16:1/18:1)*,,,,,,Pos Late
100008987,400,53165,166570,Peptide,Polypeptide,1064,NAMED,FMNCPUGORYYCEM-UHFFFAOYSA-N,OC(C(NC(CCC(C(O)=O)NC(C(N)C)=O)=O)CCCC(N)C(O)=O)=O,alanyl-glutamyl-meso-diaminopimelate,alanyl-glutamyl-meso-diaminopimelate,,803,,,826,Pos Early
100008990,402,52464,165131,Lipid,Phosphatidylethanolamine (PE),2417,NAMED,DRIVXEVMDWCWLI-CAQMIEAISA-N,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,,7825750,HMDB0005323,C05210,9546800,Pos Late
100008994,402,52468,208084,Lipid,Phosphatidylinositol (PI),2544,NAMED,KZVRAFHIKMDULK-HAVSRZFESA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O,1-stearoyl-2-linoleoyl-GPI (18:0/18:2),1-stearoyl-2-linoleoyl-GPI (18:0/18:2),,24767694,HMDB0009809,,,Pos Late
100008995,402,52469,165140,Lipid,Phosphatidylethanolamine (PE),2421,NAMED,RAMNOXDFBNFSFC-AVWHJSSGSA-N,O=C(CCCCCCC/C=C\CCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\CCCCCCCC)=O,1-palmitoleoyl-2-oleoyl-GPE (16:1/18:1)*,1-palmitoleoyl-2-oleoyl-GPE (16:1/18:1)*,,24768446,HMDB0009056,,52924899,Pos Late
100008999,402,52475,165154,Lipid,Plasmalogen,2819,NAMED,URPXXNCTXCOATD-FXMFQVEGSA-N,[H][C@](OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(COP(OCCN)(O)=O)CO/C=C\CCCCCCCCCCCCCCCC,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,,7826008,HMDB0005779,,9547058,Pos Late
100009005,402,52477,165158,Lipid,Plasmalogen,2801,NAMED,ZVVYJAAMWXATNY-PRWZWGSOSA-N,[H][C@](OC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(OCCN)(O)=O)CO/C=C\CCCCCCCCCCCCCC,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,,24769228,HMDB0011342,,52925128,Pos Late
100009056,209,52743,166412,Nucleotide,Dinucleotide,4296,NAMED,HQXUOLIEBGPXRE-VMIOUTBZSA-N,O[C@H]([C@@H]1OP(OC[C@H]2O[C@@H](N(C=CC3=O)C(N3)=O)[C@H](O)[C@@H]2O)(O)=O)[C@@H](O[C@@H]1CO)N4C(N=C(N)NC5=O)=C5N=C4,(3'-5')-guanylyluridine,(3'-5')-guanylyluridine,4785-07-3,32821064,,,145459101,Neg
100009058,209,52741,166410,Nucleotide,Dinucleotide,4299,NAMED,KXSPLNAXPMVUEC-NCOIDOBVSA-N,O[C@H]1[C@H](N(C=CC2=O)C(N2)=O)O[C@H](CO)[C@H]1OP(OC[C@H]3O[C@@H](N(C=CC4=O)C(N4)=O)[C@H](O)[C@@H]3O)(O)=O,(3'-5')-uridylyluridine,(3'-5')-uridylyluridine,2415-43-2,92384,,,145459105,Neg
100009059,209,52739,166408,Nucleotide,Dinucleotide,4300,NAMED,SWTWQWKNQDDGCS-UHFFFAOYSA-N,OC1C(C(CO)OC1N(C=C2)C(N([H])C2=O)=O)OP(OCC(C(C3O)O)OC3N4C5=NC=NC(N([H])[H])=C5N=C4)(O)=O,(3'-5')-uridylyladenosine,(3'-5')-uridylyladenosine,3256-24-4,240299,,,92951,Neg
100009060,209,52740,166409,Nucleotide,Dinucleotide,4288,NAMED,RNNPIPQLZRGXIG-KPKSGTNCSA-N,O[C@H]([C@@H]1OP(OC[C@H]2O[C@@H](N(C=CC3=O)C(N3)=O)[C@H](O)[C@@H]2O)(O)=O)[C@@H](O[C@@H]1CO)N4C(N=CN=C5N)=C5N=C4,(3'-5')-adenylyluridine,(3'-5')-adenylyluridine,3051-84-1,100483,,,145459093,Neg
100009061,209,52744,166414,Nucleotide,Dinucleotide,4290,NAMED,ZLVJWOGZEAIPAO-KPKSGTNCSA-N,O[C@H]([C@@H]1O)[C@@H](O[C@@H]1COP(O[C@@H]([C@H]2O)[C@H](O[C@H]2N(C=CC(N)=N3)C3=O)CO)(O)=O)N4C(N=CN=C5N)=C5N=C4,(3'-5')-cytidylyladenosine,(3'-5')-cytidylyladenosine,2382-66-3,82640,,,91519,Neg
100009062,209,52753,166413,Nucleotide,Dinucleotide,4286,NAMED,NHEPQPHJXSVOGF-KPKSGTNCSA-N,O[C@H]([C@@H]1OP(OC[C@H]2O[C@@H](N(C=CC(N)=N3)C3=O)[C@H](O)[C@@H]2O)(O)=O)[C@@H](O[C@@H]1CO)N4C(N=CN=C5N)=C5N=C4,(3'-5')-adenylylcytidine,(3'-5')-adenylylcytidine,4833-63-0,9050769,,,10875494,Neg
100009063,209,52745,166415,Nucleotide,Dinucleotide,4292,NAMED,CTMZLDSMFCVUNX-VMIOUTBZSA-N,O[C@H]([C@@H]1O)[C@@H](O[C@@H]1COP(O[C@@H]([C@H]2O)[C@H](O[C@H]2N(C=CC(N)=N3)C3=O)CO)(O)=O)N4C(N=C(N)NC5=O)=C5N=C4,(3'-5')-cytidylylguanosine,(3'-5')-cytidylylguanosine,2382-65-2,58611,,,65101,Neg
100009064,209,52746,166416,Nucleotide,Dinucleotide,4295,NAMED,DQTQQHQGSZWEMR-VMIOUTBZSA-N,O[C@H]([C@@H]1OP(OC[C@H]2O[C@@H](N(C=CC(N)=N3)C3=O)[C@H](O)[C@@H]2O)(O)=O)[C@@H](O[C@@H]1CO)N4C(N=C(N)NC5=O)=C5N=C4,(3'-5')-guanylylcytidine,(3'-5')-guanylylcytidine,4785-04-0,96791,,,145459099,Neg
100009069,402,52677,165443,Lipid,Plasmalogen,2802,NAMED,LJVXDBWIBQQKFU-CCJYEBHUSA-N,[H][C@](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)(COP(OCCN)(O)=O)CO/C=C\CCCCCCCCCCCCCC,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,,24769229,HMDB0011343,,52925127,Pos Late
100009078,402,52687,165457,Lipid,Phosphatidylethanolamine (PE),2445,NAMED,GKAFCSRKMWFPSJ-RJXNKANHSA-N,O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,,7825703,HMDB0005349,,9546753,Pos Late
100009106,305,57398,210980,Lipid,Phosphatidylglycerol (PG),2525,NAMED,VCYYBLIRAQBPTM-GDNUZSQHSA-N,[H][C@@](CO)(O)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(O)=O,1-palmitoleoyl-2-oleoyl-GPG (16:1/18:1)*,1-palmitoleoyl-2-oleoyl-GPG (16:1/18:1)*,,24768088,,,,Polar
100009131,402,52710,165488,Lipid,Phosphatidylcholine (PC),2366,NAMED,ZZSZQATYGVHNLZ-PUMLCSCDSA-N,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,,24766809,HMDB0008147,C05208,24778979,Pos Late
100009204,402,57341,210842,Lipid,Phosphatidylethanolamine (PE),2405,NAMED,SLKDGVPOSSLUAI-PGUFJCEWSA-N,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCCCCCCCCCC)=O,"1,2-dipalmitoyl-GPE (16:0/16:0)*","1,2-dipalmitoyl-GPE (16:0/16:0)*",,393103,HMDB0008923,,445468,Pos Late
100009205,402,57388,210931,Lipid,Phosphatidylethanolamine (PE),2408,NAMED,RPJZYOHZALDGKI-DIPNUNPCSA-N,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCCCCCCCCCCCC)=O,1-palmitoyl-2-stearoyl-GPE (16:0/18:0)*,1-palmitoyl-2-stearoyl-GPE (16:0/18:0)*,,4484107,HMDB08925,,5326793,Pos Late
100009217,402,53174,166599,Lipid,Phosphatidylethanolamine (PE),2453,NAMED,SSCDRSKJTAQNNB-DWEQTYCFSA-N,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,"1,2-dilinoleoyl-GPE (18:2/18:2)*","1,2-dilinoleoyl-GPE (18:2/18:2)*",,7825762,HMDB0009093,,9546812,Pos Late
